order_id,order_date,customer_id,cust_type,channel,region,category,product,qty,unit_price,revenue
INV-71435,2026-02-20,C1395,occasional,TikTok Shop,Jawa Timur,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71467,2026-02-21,C1405,regular,Shopee,Jawa Timur,Elektronik,Earbuds TWS,1,265000,265000
INV-70831,2026-02-21,C1234,loyal,Shopee,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71510,2026-02-21,C1414,occasional,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70446,2026-02-21,C1126,occasional,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70436,2026-02-21,C1123,regular,Shopee,Jabodetabek,Makanan,Madu Hutan 250ml,1,110000,110000
INV-71481,2026-02-21,C1409,loyal,Tokopedia,Jawa Timur,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70605,2026-02-23,C1162,regular,Shopee,Jabodetabek,Makanan,Granola 500g,3,92000,276000
INV-70892,2026-02-23,C1250,regular,Tokopedia,Jabodetabek,Elektronik,Webcam HD,2,210000,420000
INV-70522,2026-02-24,C1143,onetime,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70801,2026-02-25,C1224,regular,Tokopedia,Sumatera,Rumah Tangga,Organizer Laci,4,78000,312000
INV-70930,2026-02-26,C1261,champion,Tokopedia,Jabodetabek,Elektronik,Keyboard Mekanik,1,380000,380000
INV-70913,2026-02-26,C1258,regular,Shopee,Jabodetabek,Fashion,Dress Casual,1,225000,225000
INV-70692,2026-02-27,C1191,occasional,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70408,2026-03-01,C1113,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71403,2026-03-01,C1386,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71482,2026-03-02,C1409,loyal,Shopee,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70482,2026-03-02,C1138,regular,Offline Store,Jawa Timur,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70306,2026-03-03,C1086,onetime,Offline Store,Jabodetabek,Kecantikan,Serum Vit C,2,145000,290000
INV-71527,2026-03-03,C1419,loyal,TikTok Shop,Jabodetabek,Elektronik,Webcam HD,2,210000,420000
INV-70230,2026-03-03,C1064,loyal,TikTok Shop,Jawa Tengah,Fashion,Kaos Premium,1,95000,95000
INV-71171,2026-03-03,C1332,occasional,TikTok Shop,Lainnya,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70835,2026-03-04,C1235,regular,Shopee,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-70386,2026-03-04,C1111,champion,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70658,2026-03-04,C1179,loyal,TikTok Shop,Jabodetabek,Kecantikan,Serum Vit C,2,145000,290000
INV-71263,2026-03-04,C1358,champion,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70189,2026-03-05,C1053,regular,Tokopedia,Lainnya,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-71161,2026-03-05,C1329,regular,Tokopedia,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-71437,2026-03-05,C1396,loyal,Tokopedia,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-70755,2026-03-05,C1211,regular,TikTok Shop,Jawa Barat,Elektronik,Webcam HD,1,210000,210000
INV-70625,2026-03-06,C1170,champion,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70096,2026-03-06,C1028,occasional,Tokopedia,Jawa Tengah,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70559,2026-03-06,C1153,loyal,Shopee,Lainnya,Elektronik,Power Bank 20K,1,185000,185000
INV-71340,2026-03-06,C1369,loyal,Offline Store,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70953,2026-03-07,C1271,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70914,2026-03-07,C1258,regular,Tokopedia,Jawa Timur,Fashion,Kaos Premium,4,95000,380000
INV-70749,2026-03-07,C1210,loyal,Shopee,Jabodetabek,Elektronik,Smartwatch,1,450000,450000
INV-70526,2026-03-08,C1145,occasional,Offline Store,Sumatera,Rumah Tangga,Organizer Laci,1,78000,78000
INV-71420,2026-03-08,C1393,regular,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70621,2026-03-08,C1170,champion,Tokopedia,Lainnya,Makanan,Madu Hutan 250ml,1,110000,110000
INV-70148,2026-03-08,C1042,loyal,Tokopedia,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-70904,2026-03-08,C1255,onetime,TikTok Shop,Jawa Barat,Elektronik,Power Bank 20K,1,185000,185000
INV-71123,2026-03-08,C1315,regular,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71233,2026-03-09,C1349,champion,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71328,2026-03-10,C1366,loyal,Offline Store,Jabodetabek,Elektronik,Webcam HD,3,210000,630000
INV-70918,2026-03-10,C1259,onetime,TikTok Shop,Jawa Tengah,Elektronik,Power Bank 20K,2,185000,370000
INV-70299,2026-03-10,C1084,loyal,Shopee,Jabodetabek,Elektronik,Webcam HD,4,210000,840000
INV-71438,2026-03-11,C1396,loyal,Tokopedia,Jawa Timur,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71292,2026-03-11,C1359,champion,Offline Store,Jawa Barat,Makanan,Granola 500g,4,92000,368000
INV-70772,2026-03-12,C1216,occasional,Tokopedia,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70648,2026-03-12,C1177,occasional,Shopee,Sumatera,Makanan,Granola 500g,2,92000,184000
INV-70980,2026-03-12,C1281,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70549,2026-03-13,C1150,champion,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70790,2026-03-13,C1222,loyal,Offline Store,Jawa Barat,Elektronik,Smartwatch,1,450000,450000
INV-70775,2026-03-13,C1219,occasional,Shopee,Jawa Timur,Elektronik,Power Bank 20K,2,185000,370000
INV-70209,2026-03-14,C1059,regular,Shopee,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-70427,2026-03-14,C1121,onetime,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70906,2026-03-14,C1256,loyal,TikTok Shop,Jawa Barat,Elektronik,Smartwatch,2,450000,900000
INV-71042,2026-03-14,C1295,regular,Tokopedia,Jawa Barat,Elektronik,Power Bank 20K,3,185000,555000
INV-70945,2026-03-15,C1268,regular,Tokopedia,Jabodetabek,Fashion,Dress Casual,2,225000,450000
INV-70199,2026-03-15,C1057,regular,Shopee,Jabodetabek,Fashion,Dress Casual,2,225000,450000
INV-71494,2026-03-15,C1412,champion,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70272,2026-03-16,C1077,regular,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70936,2026-03-16,C1262,regular,Offline Store,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-71508,2026-03-16,C1413,occasional,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70751,2026-03-16,C1210,loyal,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70944,2026-03-16,C1267,occasional,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,4,78000,312000
INV-71030,2026-03-16,C1292,regular,Shopee,Sumatera,Elektronik,Smartwatch,3,450000,1350000
INV-70174,2026-03-16,C1049,champion,Shopee,Jawa Barat,Makanan,Granola 500g,1,92000,92000
INV-70373,2026-03-16,C1107,occasional,Offline Store,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70212,2026-03-16,C1060,loyal,Shopee,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70752,2026-03-17,C1210,loyal,TikTok Shop,Jawa Tengah,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71490,2026-03-17,C1410,onetime,Shopee,Jabodetabek,Rumah Tangga,Diffuser Aroma,2,195000,390000
INV-71296,2026-03-17,C1359,champion,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70190,2026-03-17,C1053,regular,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71225,2026-03-17,C1348,loyal,Shopee,Jawa Timur,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-70987,2026-03-17,C1283,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70378,2026-03-18,C1110,loyal,Offline Store,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71327,2026-03-18,C1365,regular,TikTok Shop,Sumatera,Fashion,Celana Chino,3,195000,585000
INV-70547,2026-03-19,C1150,champion,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71196,2026-03-19,C1336,regular,Shopee,Sumatera,Elektronik,Webcam HD,1,210000,210000
INV-71276,2026-03-19,C1358,champion,Offline Store,Jabodetabek,Fashion,Celana Chino,2,195000,390000
INV-71203,2026-03-20,C1340,loyal,TikTok Shop,Jawa Barat,Rumah Tangga,Karpet Bulu,1,240000,240000
INV-70481,2026-03-20,C1138,regular,Tokopedia,Jabodetabek,Elektronik,Smartwatch,1,450000,450000
INV-71519,2026-03-20,C1417,occasional,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70981,2026-03-21,C1281,regular,TikTok Shop,Jawa Timur,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71154,2026-03-21,C1326,loyal,TikTok Shop,Sumatera,Elektronik,Power Bank 20K,3,185000,555000
INV-70479,2026-03-21,C1137,loyal,Shopee,Jawa Tengah,Elektronik,Webcam HD,1,210000,210000
INV-71345,2026-03-21,C1370,onetime,Tokopedia,Jawa Tengah,Rumah Tangga,Organizer Laci,3,78000,234000
INV-70575,2026-03-22,C1157,loyal,TikTok Shop,Jawa Timur,Fashion,Dress Casual,3,225000,675000
INV-70500,2026-03-22,C1141,loyal,Shopee,Lainnya,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71224,2026-03-22,C1348,loyal,Tokopedia,Jawa Barat,Fashion,Celana Chino,2,195000,390000
INV-71408,2026-03-23,C1389,regular,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70667,2026-03-23,C1183,regular,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71149,2026-03-23,C1326,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71278,2026-03-23,C1358,champion,Offline Store,Jawa Barat,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70676,2026-03-23,C1185,occasional,TikTok Shop,Jabodetabek,Rumah Tangga,Organizer Laci,2,78000,156000
INV-70846,2026-03-24,C1237,champion,TikTok Shop,Jabodetabek,Elektronik,Power Bank 20K,2,185000,370000
INV-70632,2026-03-24,C1173,loyal,Shopee,Jawa Barat,Elektronik,Power Bank 20K,1,185000,185000
INV-70459,2026-03-25,C1131,occasional,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71362,2026-03-25,C1377,champion,Tokopedia,Jabodetabek,Elektronik,Keyboard Mekanik,2,380000,760000
INV-70639,2026-03-25,C1174,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70023,2026-03-25,C1004,loyal,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70146,2026-03-25,C1042,loyal,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70475,2026-03-26,C1136,occasional,Tokopedia,Jawa Barat,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-71397,2026-03-26,C1386,loyal,Offline Store,Lainnya,Rumah Tangga,Diffuser Aroma,4,195000,780000
INV-71256,2026-03-26,C1353,loyal,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71523,2026-03-27,C1419,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70113,2026-04-01,C1033,regular,TikTok Shop,Jawa Tengah,Elektronik,Power Bank 20K,4,185000,740000
INV-70815,2026-04-01,C1230,occasional,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70179,2026-04-02,C1050,regular,Offline Store,Sumatera,Elektronik,Webcam HD,1,210000,210000
INV-70791,2026-04-02,C1222,loyal,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71197,2026-04-02,C1337,regular,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71085,2026-04-03,C1305,champion,Shopee,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70033,2026-04-03,C1007,occasional,Tokopedia,Jawa Barat,Fashion,Celana Chino,4,195000,780000
INV-70289,2026-04-03,C1083,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71051,2026-04-03,C1297,occasional,Tokopedia,Jabodetabek,Makanan,Granola 500g,2,92000,184000
INV-70839,2026-04-03,C1237,champion,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71463,2026-04-03,C1404,loyal,TikTok Shop,Sumatera,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71050,2026-04-04,C1297,occasional,TikTok Shop,Lainnya,Elektronik,Power Bank 20K,1,185000,185000
INV-70210,2026-04-04,C1059,regular,Tokopedia,Jawa Barat,Rumah Tangga,Organizer Laci,4,78000,312000
INV-71309,2026-04-04,C1363,regular,Tokopedia,Jawa Tengah,Elektronik,Webcam HD,2,210000,420000
INV-71562,2026-04-04,C1429,regular,Offline Store,Jawa Timur,Fashion,Celana Chino,4,195000,780000
INV-70085,2026-04-05,C1025,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70004,2026-04-05,C1001,occasional,Tokopedia,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70631,2026-04-05,C1173,loyal,Shopee,Jawa Tengah,Elektronik,Power Bank 20K,1,185000,185000
INV-71548,2026-04-05,C1426,occasional,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70423,2026-04-06,C1119,regular,TikTok Shop,Lainnya,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71057,2026-04-06,C1300,regular,Shopee,Jabodetabek,Fashion,Dress Casual,2,225000,450000
INV-70504,2026-04-06,C1141,loyal,Shopee,Jawa Timur,Elektronik,Power Bank 20K,2,185000,370000
INV-71370,2026-04-06,C1378,regular,Shopee,Jabodetabek,Elektronik,Smartwatch,1,450000,450000
INV-70874,2026-04-07,C1246,champion,Offline Store,Jawa Tengah,Elektronik,Power Bank 20K,3,185000,555000
INV-71008,2026-04-07,C1287,champion,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70819,2026-04-07,C1231,loyal,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71524,2026-04-07,C1419,loyal,Offline Store,Jawa Barat,Rumah Tangga,Organizer Laci,4,78000,312000
INV-71439,2026-04-07,C1396,loyal,Shopee,Jawa Timur,Makanan,Madu Hutan 250ml,4,110000,440000
INV-71483,2026-04-07,C1409,loyal,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70787,2026-04-07,C1222,loyal,TikTok Shop,Lainnya,Makanan,Granola 500g,2,92000,184000
INV-71514,2026-04-07,C1415,regular,TikTok Shop,Jabodetabek,Makanan,Granola 500g,4,92000,368000
INV-70711,2026-04-07,C1196,occasional,Tokopedia,Sumatera,Rumah Tangga,Karpet Bulu,1,240000,240000
INV-70419,2026-04-07,C1117,regular,Shopee,Lainnya,Fashion,Dress Casual,2,225000,450000
INV-70972,2026-04-07,C1279,loyal,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70622,2026-04-08,C1170,champion,TikTok Shop,Jawa Timur,Elektronik,Smartwatch,1,450000,450000
INV-70903,2026-04-08,C1254,occasional,TikTok Shop,Jabodetabek,Elektronik,Earbuds TWS,2,265000,530000
INV-70728,2026-04-08,C1205,occasional,Offline Store,Jawa Tengah,Fashion,Celana Chino,4,195000,780000
INV-71114,2026-04-08,C1312,champion,Shopee,Jawa Barat,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70139,2026-04-09,C1039,loyal,TikTok Shop,Lainnya,Elektronik,Keyboard Mekanik,1,380000,380000
INV-70582,2026-04-09,C1157,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70591,2026-04-09,C1160,occasional,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71350,2026-04-10,C1372,onetime,Shopee,Jawa Barat,Elektronik,Power Bank 20K,1,185000,185000
INV-70580,2026-04-10,C1157,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71221,2026-04-10,C1348,loyal,Shopee,Lainnya,Kecantikan,Lip Tint,3,65000,195000
INV-71089,2026-04-11,C1306,loyal,TikTok Shop,Sumatera,Elektronik,Webcam HD,4,210000,840000
INV-71538,2026-04-11,C1424,loyal,Shopee,Jabodetabek,Fashion,Celana Chino,1,195000,195000
INV-70761,2026-04-11,C1212,occasional,Shopee,Jabodetabek,Fashion,Celana Chino,3,195000,585000
INV-70737,2026-04-11,C1207,loyal,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70313,2026-04-11,C1088,champion,Shopee,Sumatera,Fashion,Celana Chino,2,195000,390000
INV-70577,2026-04-12,C1157,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71323,2026-04-12,C1365,regular,Shopee,Sumatera,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70355,2026-04-12,C1096,occasional,Offline Store,Sumatera,Fashion,Dress Casual,4,225000,900000
INV-70044,2026-04-13,C1012,loyal,Offline Store,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70060,2026-04-13,C1017,loyal,Tokopedia,Jabodetabek,Fashion,Celana Chino,4,195000,780000
INV-70000,2026-04-13,C1000,loyal,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71279,2026-04-13,C1358,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70054,2026-04-14,C1014,occasional,Shopee,Jawa Tengah,Elektronik,Power Bank 20K,3,185000,555000
INV-70786,2026-04-14,C1221,regular,Shopee,Jawa Barat,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71037,2026-04-14,C1294,loyal,Tokopedia,Jabodetabek,Elektronik,Webcam HD,2,210000,420000
INV-70232,2026-04-15,C1066,loyal,Shopee,Jabodetabek,Makanan,Madu Hutan 250ml,4,110000,440000
INV-70142,2026-04-15,C1040,occasional,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70438,2026-04-15,C1123,regular,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70710,2026-04-16,C1196,occasional,TikTok Shop,Jawa Timur,Elektronik,Power Bank 20K,4,185000,740000
INV-70466,2026-04-16,C1133,regular,TikTok Shop,Lainnya,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71399,2026-04-16,C1386,loyal,TikTok Shop,Jawa Barat,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71238,2026-04-16,C1349,champion,Tokopedia,Jabodetabek,Kecantikan,Serum Vit C,1,145000,145000
INV-70824,2026-04-17,C1233,regular,Offline Store,Jawa Timur,Fashion,Celana Chino,4,195000,780000
INV-70457,2026-04-17,C1130,loyal,Shopee,Jawa Timur,Fashion,Celana Chino,2,195000,390000
INV-70923,2026-04-17,C1261,champion,Offline Store,Jawa Tengah,Fashion,Celana Chino,1,195000,195000
INV-71525,2026-04-17,C1419,loyal,Tokopedia,Sumatera,Makanan,Granola 500g,3,92000,276000
INV-70947,2026-04-17,C1268,regular,Tokopedia,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-70465,2026-04-18,C1133,regular,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70051,2026-04-19,C1012,loyal,Tokopedia,Sumatera,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70832,2026-04-19,C1234,loyal,Shopee,Jabodetabek,Kecantikan,Serum Vit C,1,145000,145000
INV-70310,2026-04-19,C1087,loyal,Tokopedia,Lainnya,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71496,2026-04-20,C1412,champion,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70012,2026-04-20,C1002,loyal,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70578,2026-04-20,C1157,loyal,Shopee,Jawa Barat,Elektronik,Earbuds TWS,1,265000,265000
INV-70018,2026-04-21,C1003,regular,TikTok Shop,Jabodetabek,Fashion,Celana Chino,1,195000,195000
INV-70206,2026-04-21,C1058,regular,Tokopedia,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70061,2026-04-21,C1017,loyal,TikTok Shop,Lainnya,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70538,2026-04-21,C1149,loyal,Offline Store,Lainnya,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71418,2026-04-21,C1392,loyal,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71240,2026-04-21,C1349,champion,Shopee,Sumatera,Elektronik,Webcam HD,2,210000,420000
INV-71534,2026-04-22,C1422,regular,Tokopedia,Jabodetabek,Elektronik,Smartwatch,2,450000,900000
INV-71447,2026-04-22,C1400,regular,Shopee,Jabodetabek,Makanan,Teh Herbal (15s),1,58000,58000
INV-70730,2026-04-22,C1206,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70807,2026-04-23,C1226,occasional,Shopee,Jabodetabek,Makanan,Keripik Sehat,2,45000,90000
INV-70510,2026-04-23,C1142,champion,Shopee,Jabodetabek,Elektronik,Earbuds TWS,2,265000,530000
INV-70346,2026-04-24,C1093,champion,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70697,2026-04-24,C1193,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70966,2026-04-25,C1275,regular,Shopee,Jawa Timur,Kecantikan,Serum Vit C,2,145000,290000
INV-70829,2026-04-25,C1234,loyal,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71336,2026-04-25,C1369,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70885,2026-04-25,C1248,regular,TikTok Shop,Jawa Barat,Makanan,Madu Hutan 250ml,4,110000,440000
INV-71183,2026-04-25,C1334,champion,Tokopedia,Jawa Barat,Fashion,Celana Chino,1,195000,195000
INV-70769,2026-04-25,C1215,loyal,TikTok Shop,Jawa Tengah,Elektronik,Webcam HD,1,210000,210000
INV-70167,2026-04-26,C1049,champion,Tokopedia,Jawa Timur,Fashion,Kaos Premium,2,95000,190000
INV-71177,2026-04-26,C1334,champion,Tokopedia,Lainnya,Elektronik,Smartwatch,3,450000,1350000
INV-70469,2026-04-26,C1134,occasional,Shopee,Lainnya,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71230,2026-04-26,C1349,champion,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70208,2026-04-27,C1059,regular,Shopee,Jawa Timur,Makanan,Granola 500g,3,92000,276000
INV-71281,2026-04-27,C1358,champion,Offline Store,Lainnya,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71305,2026-05-01,C1361,champion,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70520,2026-05-01,C1142,champion,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),4,55000,220000
INV-70166,2026-05-01,C1049,champion,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71134,2026-05-02,C1322,loyal,Shopee,Jabodetabek,Makanan,Granola 500g,1,92000,92000
INV-70048,2026-05-03,C1012,loyal,Tokopedia,Jabodetabek,Makanan,Granola 500g,1,92000,92000
INV-70640,2026-05-03,C1174,loyal,Tokopedia,Jabodetabek,Fashion,Dress Casual,1,225000,225000
INV-71500,2026-05-03,C1412,champion,Tokopedia,Jabodetabek,Elektronik,Earbuds TWS,1,265000,265000
INV-70935,2026-05-03,C1262,regular,Tokopedia,Jabodetabek,Elektronik,Earbuds TWS,2,265000,530000
INV-70203,2026-05-03,C1057,regular,TikTok Shop,Jabodetabek,Kecantikan,Lip Tint,1,65000,65000
INV-70090,2026-05-03,C1027,occasional,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71295,2026-05-03,C1359,champion,Shopee,Jabodetabek,Fashion,Dress Casual,4,225000,900000
INV-70888,2026-05-04,C1249,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70125,2026-05-04,C1038,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70124,2026-05-04,C1038,champion,TikTok Shop,Jawa Tengah,Fashion,Celana Chino,2,195000,390000
INV-71047,2026-05-05,C1296,loyal,TikTok Shop,Jawa Tengah,Elektronik,Smartwatch,1,450000,450000
INV-70094,2026-05-05,C1028,occasional,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,3,78000,234000
INV-70999,2026-05-05,C1287,champion,Shopee,Jawa Timur,Elektronik,Webcam HD,4,210000,840000
INV-70766,2026-05-05,C1215,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70668,2026-05-05,C1184,loyal,Tokopedia,Jawa Barat,Elektronik,Smartwatch,1,450000,450000
INV-71432,2026-05-06,C1394,loyal,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70332,2026-05-06,C1090,champion,Shopee,Sumatera,Elektronik,Smartwatch,1,450000,450000
INV-70175,2026-05-06,C1050,regular,Tokopedia,Sumatera,Elektronik,Smartwatch,1,450000,450000
INV-70528,2026-05-06,C1146,occasional,Offline Store,Lainnya,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71349,2026-05-06,C1371,regular,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71488,2026-05-07,C1409,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
